datetime,CO2,T,solrad,Tout,occ,dpos,vpos
2018-04-11 14:00:00,557.5314331054688,295.5500000953674,428.26666259765625,282.65,6.1,45.09803921568628,1.5686274766921997
2018-04-11 14:30:00,494.02666727701825,294.9999994277954,340.05333455403644,282.65,7.0,19.607843137254903,1.5686274766921997
2018-04-11 15:00:00,498.56000264485675,294.80000057220457,267.36000061035156,282.65,7.0,19.607843137254903,1.5686274766921997
2018-04-11 15:30:00,499.45599975585935,294.7500003814697,213.04000091552734,281.65,4.5,19.607843137254903,1.5686274766921997
2018-04-11 16:00:00,497.1200002034505,295.04999961853025,138.34666442871094,281.65,0.0,19.607843137254903,1.5686274766921997
2018-04-11 16:30:00,459.8933359781901,295.1833334604899,75.01333363850911,280.65,0.06666666666666667,0.0,1.5686274766921997
2018-04-11 17:00:00,469.247998046875,295.2500003814697,26.0,279.65,0.0,0.0,1.5686274766921997
2018-04-11 17:30:00,460.9600016276042,295.4999994277954,0.0,278.65,0.0,0.0,1.5686274766921997
2018-04-11 18:00:00,462.55999755859375,295.78333320617674,0.0,277.7500000635783,0.0,0.0,1.5686274766921997
2018-04-11 18:30:00,474.826665242513,296.04999961853025,0.0,276.3499998092651,0.0,0.0,1.5686274766921997
2018-04-11 19:00:00,466.24000549316406,296.04999961853025,0.0,276.3499998092651,0.0,0.0,1.5686274766921997
2018-04-11 19:30:00,446.91200561523436,295.9499992370605,0.0,276.3499998092651,0.0,0.0,1.5686274766921997
2018-04-11 20:00:00,441.4720031738281,295.80000057220457,0.0,276.3499998092651,0.0,0.0,1.5686274766921997
2018-04-11 20:30:00,438.02666727701825,295.65,0.0,275.24999990463255,0.0,0.0,1.5686274766921997
2018-04-11 21:00:00,433.2799987792969,295.54999961853025,0.0,275.24999990463255,0.0,0.0,1.5686274766921997
2018-04-11 21:30:00,433.0133310953776,295.4499992370605,0.0,275.24999990463255,0.0,0.0,1.5686274766921997
2018-04-11 22:00:00,426.55999755859375,295.4499992370605,0.0,275.24999990463255,0.0,0.0,1.5686274766921997
2018-04-11 22:30:00,428.4000015258789,295.4499992370605,0.0,275.24999990463255,0.0,0.0,1.5686274766921997
2018-04-11 23:00:00,426.1333363850911,295.4499992370605,0.0,275.24999990463255,0.0,0.0,1.5686274766921997
2018-04-11 23:30:00,424.53333536783856,295.35000076293943,0.0,275.24999990463255,0.0,0.0,1.5686274766921997
2018-04-12 00:00:00,424.53333536783856,295.35000076293943,0.0,275.24999990463255,0.0,0.0,1.5686274766921997
2018-04-12 00:30:00,421.0133310953776,295.2500003814697,0.0,274.24999990463255,0.0,0.0,1.5686274766921997
2018-04-12 01:00:00,423.29600219726564,295.2500003814697,0.0,274.24999990463255,0.0,0.0,1.5686274766921997
2018-04-12 01:30:00,420.6719970703125,295.2500003814697,0.0,274.24999990463255,0.0,0.0,1.5686274766921997
2018-04-12 02:00:00,421.8240051269531,295.30000057220457,0.0,274.24999990463255,0.0,0.0,1.5686274766921997
2018-04-12 02:30:00,418.8160034179688,295.30000057220457,0.0,274.24999990463255,0.0,0.0,1.5686274766921997
